0.01,5,-1.993985,-1.6133157,-1.6107894,-0.6153069000000001,-0.6087705999999999,0.6207756000000001,0.6272717999999999,1.6227944,1.6252806,2.00599
0.02,5,-1.9880204,-1.6085726,-1.6035878,-0.6125774,-0.5995526,0.6235726,0.636517,1.6275676,1.6325524,2.0120002
0.03,5,-1.9820665,-1.6038107,-1.5963955,-0.6098514999999998,-0.5903059999999998,0.6263913000000001,0.6457756000000003,1.6323599,1.6398557,2.018071200000001
0.04,5,-1.9761236,-1.5991108,-1.5892128,-0.6071292000000001,-0.5810712,0.629232,0.6550072,1.6371716,1.6471504,2.0241228
0.05,5,-1.970192,-1.594433,-1.58204,-0.6044510000000002,-0.5718080000000001,0.6320544999999996,0.6642114999999995,1.642003,1.6544365,2.0301955
0.06,5,-1.964272,-1.589737,-1.574918,-0.6017765999999998,-0.5625975999999999,0.6349400000000005,0.6734694000000001,1.6468544,1.6617952,2.036249000000001
0.06999999999999999,5,-1.9583639,-1.5850635,-1.5678067,-0.5991466999999999,-0.5533592000000001,0.6378077000000002,0.6826998,1.6517261,1.6691457,2.0423647
0.08,5,-1.9525088,-1.5804128,-1.5607064,-0.5965207999999999,-0.5440927999999998,0.6406984000000001,0.6919024,1.6566184,1.676488,2.0485024
0.09,5,-1.9466255,-1.5757852,-1.5536174,-0.5938989,-0.5348393,0.6436124,0.7011586999999997,1.6614907,1.6839039,2.0546215
0.09999999999999999,5,-1.940796,-1.571181,-1.546581,-0.5912809999999997,-0.5255989999999997,0.6465500000000004,0.7103870000000003,1.666425000000001,1.691312000000001,2.060763000000001
0.11,5,-1.9349387,-1.5665594,-1.5395156,-0.5887081999999999,-0.5163721999999999,0.6495115000000002,0.7195870000000002,1.6713397,1.6987123,2.0669272
0.12,5,-1.929136,-1.5619616,-1.5325036,-0.5861396,-0.507118,0.6524972000000001,0.7288408,1.676276,1.706146,2.0731144
0.13,5,-1.9233472,-1.5573879,-1.5255043,-0.5836165000000001,-0.4978776999999999,0.6555074000000002,0.7380661000000002,1.6812342,1.7136134,2.0793249
0.14,5,-1.9175726,-1.5528386,-1.518518,-0.5810563999999998,-0.4886101999999999,0.6585010000000004,0.7472626000000004,1.6862146,1.7210734,2.0855176
0.15,5,-1.911771,-1.548314,-1.511545,-0.5785419999999999,-0.4793569999999998,0.6615610000000003,0.7565130000000004,1.691176,1.7285675,2.091775500000001
0.16,5,-1.9060256,-1.5437728,-1.5045856,-0.576032,-0.4701184,0.6646048000000001,0.7657343999999999,1.6962016,1.7360544,2.098016
0.17,5,-1.9002953,-1.5392567,-1.4976818,-0.5735681,-0.4608530000000002,0.6676740999999998,0.7749682,1.7012086,1.7435758,2.104280799999999
0.18,5,-1.8945804,-1.534766,-1.4907506,-0.5711087999999997,-0.4516025999999997,0.6707692000000005,0.7841726000000002,1.7062388,1.751090200000001,2.110570200000001
0.19,5,-1.8888812,-1.5302591,-1.4838758,-0.5686541000000001,-0.4423675,0.6738904000000001,0.7933892,1.7112925,1.7586395,2.1168426
0.2,5,-1.883198,-1.525778,-1.477016,-0.5662039999999998,-0.4331059999999998,0.6769960000000005,0.8026180000000003,1.716328,1.766224,2.123140000000001
0.21,5,-1.8775311,-1.521323,-1.4701715,-0.5638006000000001,-0.4238602,0.6801701999999999,0.8118590000000001,1.7214295,1.7738019,2.1294627
0.22,5,-1.8718808,-1.5168944,-1.4633426,-0.5614019999999997,-0.4145881999999996,0.6833292000000004,0.8210700000000006,1.726513200000001,1.781373200000001,2.135811
0.23,5,-1.8662474,-1.5124502,-1.4565296,-0.5590081999999998,-0.4053322999999998,0.6865153000000004,0.8302930000000002,1.7316214,1.788980200000001,2.142185200000001
0.24,5,-1.8606312,-1.5080752,-1.4497328,-0.5566192,-0.3960927999999999,0.6897288,0.8394856000000002,1.736712,1.7966232,2.1485432
0.25,5,-1.8550325,-1.5036425,-1.442995,-0.5542774999999998,-0.3868274999999999,0.6929700000000001,0.8487325000000001,1.74187,1.80426,2.1549275
0.26,5,-1.8494516,-1.4992796,-1.4362316,-0.5519408000000001,-0.3775790000000001,0.6962391999999999,0.8579488,1.7470108,1.8119332,2.1613384
0.27,5,-1.8438461,-1.4949017,-1.429528,-0.5496090999999997,-0.3683048999999996,0.6994940000000004,0.8671342000000006,1.752177100000001,1.819600400000001,2.167733500000001
0.28,5,-1.8383016,-1.4905516,-1.4227992,-0.5472823999999999,-0.3590479999999998,0.7028200000000001,0.8763740000000002,1.757369200000001,1.8273044,2.174155600000001
0.29,5,-1.8327758,-1.4862296,-1.416131,-0.5450036,-0.3497657000000001,0.7061320000000002,0.8855827000000001,1.7625874,1.8350026,2.180605
0.3,5,-1.827269,-1.481893,-1.409481,-0.5426870000000001,-0.3405010000000002,0.7094729999999998,0.8948029999999996,1.767788999999999,1.842695,2.187081999999999
0.31,5,-1.8217384,-1.4775849,-1.4028064,-0.5404184999999998,-0.3312541999999998,0.7128002000000003,0.9040349000000001,1.7730171,1.8504247,2.1935438
0.32,5,-1.8162704,-1.4733056,-1.3961936,-0.5381984000000001,-0.3219824,0.7162000000000001,0.9132351999999999,1.778272,1.858192,2.2000336
0.33,5,-1.810779,-1.4690121,-1.3895999,-0.5359403999999999,-0.3127289,0.7195864000000001,0.9224469000000002,1.7835107,1.8659539,2.2065517
0.34,5,-1.8053076,-1.4647478,-1.3830256,-0.5337310000000002,-0.3034506000000001,0.7230027999999997,0.93167,1.7887766,1.8737104,2.213055
