6,0.01,-0.616650812854556,-0.613018034352515,0.623054213843822,1.62166331277643,1.62304171415631,1.62305553341505
6,0.02,-0.615265253190682,-0.607970177371409,0.628114885154940,1.62531525194074,1.62806489015425,1.62812016237347
6,0.03,-0.613877364084364,-0.602890436434072,0.633215990775154,1.62898985775695,1.63310351607983,1.63322786052005
6,0.04,-0.612487200286595,-0.597778842567662,0.638357510870617,1.63268718029059,1.63815759082665,1.63837860269955
6,0.05,-0.611094816959829,-0.592635439171062,0.643539417701172,1.63640726814696,1.64322711284600,1.64357235373646
6,0.06,-0.609700269664340,-0.587460281975875,0.648761675647503,1.64015016845988,1.64831208014706,1.64880906847666
6,0.07,-0.608303614344362,-0.582253438996484,0.654024241245935,1.64391592688104,1.65341249029717,1.65408869184088
6,0.08,-0.606904907314058,-0.577014990469304,0.659327063230814,1.64770458756980,1.65852834042222,1.65941115888960
6,0.09,-0.605504205243292,-0.571745028781425,0.664670082584358,1.65151619318350,1.66365962720700,1.66477639489943
6,0.1,-0.604101565143232,-0.566443658388841,0.670053232593868,1.65535078486827,1.66880634689573,1.67018431545062
6,0.11,-0.602697044351791,-0.561110995724507,0.675476438916181,1.65920840225044,1.67396849529257,1.67563482652551
6,0.12,-0.601290700518913,-0.555747169096499,0.680939619649210,1.66308908342837,1.67914606776223,1.68112782461768
6,0.13,-0.599882591591707,-0.550352318576554,0.686442685410413,1.66699286496485,1.68433905923062,1.68666319685145
6,0.14,-0.598472775799460,-0.544926595879328,0.691985539422023,1.67091978188008,1.68954746418557,1.69224082111142
6,0.15,-0.597061311638512,-0.539470164232693,0.697568077602847,1.67486986764509,1.69477127667763,1.69786056618178
6,0.16,-0.595648257857026,-0.533983198239463,0.703190188666434,1.67884315417578,1.70001049032094,1.70352229189489
6,0.17,-0.594233673439646,-0.528465883730916,0.708851754225397,1.68283967182746,1.70526509829407,1.70922584928890
6,0.18,-0.592817617592066,-0.522918417612519,0.714552648901680,1.68685944938993,1.71053509334105,1.71497108077386
6,0.19,-0.591400149725514,-0.517341007702287,0.720292740442511,1.69090251408311,1.71582046777239,1.72075782030601
6,0.2,-0.589981329441162,-0.511733872562199,0.726071889841818,1.69496889155325,1.72112121346613,1.72658589356974
6,0.21,-0.588561216514472,-0.506097241323138,0.731889951466847,1.69905860586961,1.72643732186906,1.73245511816678
6,0.22,-0.587139870879490,-0.500431353503792,0.737746773189720,1.70317167952174,1.73176878399786,1.73836530381224
6,0.23,-0.585717352613104,-0.494736458824005,0.743642196523671,1.70730813341730,1.73711559044043,1.74431625253686
6,0.24,-0.584293721919256,-0.489012817013054,0.749576056763681,1.71146798688039,1.74247773135717,1.75030775889518
6,0.25,-0.582869039113152,-0.483260697613318,0.755548183131238,1.71565125765047,1.74785519648239,1.75633961017900
6,0.26,-0.581443364605442,-0.477480379779842,0.761558398922938,1.71985796188178,1.75324797512576,1.76241158663572
6,0.27,-0.580016758886416,-0.471672152076274,0.767606521662641,1.72408811414332,1.75865605617381,1.76852346169106
6,0.28,-0.578589282510200,-0.465836312267668,0.773692363256892,1.72834172741935,1.76407942809146,1.77467500217564
6,0.29,-0.577160996078977,-0.459973167110623,0.779815730153330,1.73261881311045,1.76951807892368,1.78086596855493
6,0.3,-0.575731960227237,-0.454083032141259,0.785976423501772,1.73691938103507,1.77497199629713,1.78709611516216
6,0.31,-0.574302235606066,-0.448166231461489,0.792174239317712,1.74124343943166,1.78044116742191,1.79336519043361
6,0.32,-0.572871882867493,-0.442223097524057,0.798408968647923,1.74559099496127,1.78592557909330,1.79967293714586
6,0.33,-0.571440962648887,-0.436253970916808,0.804680397737890,1.74996205271066,1.79142521769367,1.80601909265455
6,0.34,-0.570009535557435,-0.430259200146634,0.810988308200786,1.75435661619601,1.79694006919428,1.81240338913414
6,0.35,-0.568577662154692,-0.424239141423524,0.817332477187714,1.75877468736704,1.80247011915731,1.81882555381829
6,0.36,-0.567145402941226,-0.418194158445164,0.823712677558944,1.76321626661167,1.80801535273777,1.82528530924034
6,0.37,-0.565712818341362,-0.412124622182479,0.830128678055863,1.76768135276118,1.81357575468564,1.83178237347363
6,0.38,-0.564279968688027,-0.406030910666518,0.836580243473388,1.77216994309587,1.81915130934787,1.83831646037102
6,0.39,-0.562846914207724,-0.399913408777066,0.843067134832577,1.77668203335115,1.82474200067063,1.84488727980346
6,0.4,-0.561413715005624,-0.393772508033344,0.849589109553189,1.78121761772418,1.83034781220140,1.85149453789705
6,0.41,-0.559980431050794,-0.387608606387144,0.856145921625948,1.78577668888093,1.83596872709132,1.85813793726836
6,0.42,-0.558547122161570,-0.381422108018724,0.862737321784273,1.79035923796369,1.84160472809743,1.86481717725756
6,0.43,-0.557113847991083,-0.375213423135777,0.869363057675252,1.79496525459910,1.84725579758502,1.87153195415916
6,0.44,-0.555680668012940,-0.368982967775769,0.876022874029637,1.79959472690656,1.85292191753001,1.87828196144988
6,0.45,-0.554247641507076,-0.362731163611906,0.882716512830646,1.80424764150708,1.85860306952145,1.88506689001359
6,0.46,-0.552814827545778,-0.356458437762990,0.889443713481375,1.80892398353261,1.86429923476391,1.89188642836284
6,0.47,-0.551382284979900,-0.350165222607401,0.896204212970626,1.81362373663574,1.87001039408008,1.89874026285680
6,0.48,-0.549950072425253,-0.343851955601409,0.902997746036972,1.81834688299985,1.87573652791331,1.90562807791548
6,0.49,-0.548518248249204,-0.337519079102012,0.909824045330872,1.82309340334960,1.88147761633024,1.91254955622978
6,0.5,-0.547086870557470,-0.331167040194479,0.916682841574691,1.82786327696189,1.88723363902343,1.91950437896748
